time,rpm,temperature,oil_pressure,vibration,anomaly
77,1955.1488974301199,95.18579449329121,40.68673973348309,0.3520833366541675,0
78,2013.7641164803254,91.6721925742426,46.43567033496264,0.2101861716611232,0
79,1701.864662809866,97.39035949178222,40.84082710188706,0.28296979611281164,0
80,1967.0492168243732,85.03205242202982,52.3946522758662,0.2887846586028177,0
81,2053.566885726762,90.67962283609174,39.76942967562624,0.29652724310744905,0
82,2221.6841067112273,90.42233393194974,46.09464047685001,0.301790130001792,0
83,1922.259467258953,84.6537275312246,51.26741882885514,0.30690737781837873,0
84,1878.7259595660219,94.78147501045673,47.396359037055234,0.1792318368960735,0
85,1924.7364434623196,101.62336652926409,45.702694849967116,0.30073279549350634,0
86,2137.3103176553113,89.91496962758085,41.126065412152414,0.18852122129440613,0
87,2049.3126664489528,92.52510544136884,39.472923245729184,0.3366109036545497,0
88,1920.5359694349443,90.42259237907663,48.08020043567034,0.2722437422098194,0
89,2076.9901149670036,86.43207665046413,51.02458896309979,0.19214816373883248,0
90,2014.561632402206,80.89619861098991,43.24460003808731,0.2592897661307312,0
91,2145.2967485799336,86.47113258452318,40.4437539695346,0.2714962330407673,0
92,1894.692035918397,83.04020809524134,35.167322277803926,0.3595349808777502,0
93,1950.8506780103348,98.52051039029558,41.07694062534985,0.30983188708751225,0
94,1941.1837770301763,89.4244515303838,44.54537263000384,0.317222247217529,0
95,1780.4727577801823,88.27040335476414,51.39649296334694,0.35906108171103,0
96,2044.4180415596863,94.44576912393903,47.69253476893187,0.2951927856037755,0
97,2039.1582908269834,84.39124448572056,46.220341618827014,0.33770939805162015,0
98,2000.7670184963692,86.16567980997723,43.399521354795475,0.3341930556965996,0
99,1964.811929993728,90.3403613462431,42.66733713097617,0.23567652532152938,0
100,1787.6943886924378,95.14384495711741,50.62259039003185,0.37364917888149146,0
101,1936.9032015851963,92.50842522584394,45.80295416303356,0.22898491099646526,0
102,1948.5928225209846,91.2416257125794,36.58959723231591,0.34586833247389237,0
103,1879.6584096167571,90.39058867618009,42.30584140841103,0.22414634815471834,0
104,1975.8071432500985,92.00117927763388,41.5671358729135,0.33006183940758366,0
105,2060.6076285221807,91.00826452564627,42.81494396329014,0.3930957439075086,0
106,2282.9278851815798,84.85013862611532,47.25164264114034,0.28935106717248943,0
107,2026.1866719247757,90.23039610816576,44.570220472823,0.28718221785734266,0
108,2038.6325586084147,84.63155670541124,44.69253837198535,0.3305219999658425,0
109,2859.9670872027996,115.96294374943186,30.046412214186642,0.6554273323306767,1
110,1712.1843177051437,87.5967602925588,42.21415564085325,0.39091393518714107,0
111,1996.0229186826175,102.6969081139143,52.456798103549396,0.3096096124729348,0
112,2009.034531491154,89.80052808124144,42.314769634515656,0.2839915245889637,0
113,3391.7615346706443,85.38326904213613,31.681263828717118,0.8007883598170109,1
114,1971.1458552828317,89.32909894661537,43.87518561838893,0.25335257649134896,0
115,2045.2321013500418,92.59679372818944,45.493676534003846,0.2686122506621255,0
116,1994.7932345442134,98.36681973076261,46.778367980292515,0.2824663303170702,0
117,1824.6982943570702,87.0527380003064,46.73534096035551,0.275618046325071,0
118,2171.423422177253,82.0878601298818,41.98753067751768,0.2670912362931448,0
119,2112.789954903016,94.08418505715491,40.508341290209714,0.40494206151762197,0
120,2118.654792056457,83.09700647050174,55.01268716362284,0.24849524617552549,0
121,1863.5918817807892,87.81922279246257,43.064062641597786,0.30733162938230874,0
122,2210.419146640415,88.71189757244503,47.79684975468795,0.3296260504880436,0
123,1789.7223405811578,89.65183273349946,38.56943475790721,0.33150539977918664,0
124,2088.0285640700404,93.44582228537168,43.881549120381294,0.2970696462108764,0
125,2328.568343871497,86.58182858856806,44.49120246407023,0.2879648714076345,0
126,1851.4195512303968,88.6313537391662,46.89126027971133,0.3225773745619753,0
127,1915.0553405595842,89.92864823525306,34.110183436032244,0.31332608249891003,0
128,2014.9477047631462,90.74798978759394,45.66456245231332,0.28705205826162433,0
129,1924.4786518825701,90.48913587353961,40.40103417852843,0.22190607141377844,0
130,1767.4004853400802,92.1800288761129,46.2973828447797,0.2766038138833376,0
131,2010.284446220904,94.21919754820868,40.854683212647345,0.2426724918146271,0
132,1840.6544429410842,91.96317057825485,41.57806921629768,0.2666420224966837,0
133,2071.038864595277,92.26792761754609,43.90548955842693,0.30166116192584796,0
134,1862.0863648649295,82.0888841662676,40.79068212158722,0.3179368071998308,0
135,2232.490160752631,90.2511384958284,43.09786221305858,0.3890226375646203,0
136,1882.5120061495645,92.39753774000805,40.22649692582674,0.2731296810548093,0
137,1951.6907725691487,93.64470597285225,37.66731819320509,0.33873128176375755,0
138,2122.0275826054503,86.53824612883103,49.07182820971744,0.31529800122189183,0
139,1815.3703525349067,86.70480362555678,39.815805228704285,0.3647998835319895,0
140,2034.1189901906193,87.12949662358201,44.285276449568066,0.3288114359797813,0
141,2196.0714131423642,92.68206949945672,48.01156432597514,0.24957592863568417,0
142,1758.8775148158159,95.16940527462104,42.54022358993583,0.21384769853543842,0
143,2027.6950787798455,87.962699463542,41.699336401017845,0.3155630849833752,0
144,2038.9824191372636,94.53981156813525,45.90495235466969,0.27357745010498047,0
145,2117.2734307665964,90.61739904582296,49.47173529090861,0.2509843127024701,0
146,1814.4573933682877,89.37857111418782,40.32273893965412,0.2366211147733461,0
147,1801.9315080373585,88.94307885091015,44.399408671930246,0.3080487748793578,0
148,2078.291234842535,93.73305682301078,38.07002162013069,0.37538538496566826,0
149,2044.5477009849778,91.62788908393534,43.42719598527124,0.2795663827146979,0
150,2037.5739275518815,101.37912713823819,45.1368187381523,0.3295135155537661,0
151,2051.9672314245463,85.73887678501337,41.581501432979735,0.29488668248912037,0
152,1897.9962917632263,92.59050851014987,43.172032664699074,0.23553089554483034,0
153,2034.8380545741506,87.35399495094244,39.3670929267702,0.33674056717552087,0
154,2043.9608709948022,85.65356506505678,45.30831444552597,0.24526539779863143,0
155,1892.847287296045,89.94566431482514,49.2227769955326,0.3010813315296782,0
156,2279.8661766717137,90.68676239703518,40.61142452091815,0.2829239792497347,0
157,2071.074938136768,104.59086777530047,42.50931293379047,0.3446538717282846,0
158,1821.3044754196028,89.07927092158398,47.01018498581673,0.24709245037646566,0
159,2098.4830412950746,84.34910635257658,49.848362877290946,0.31954349539009796,0
160,1853.7977494659017,91.36505358747193,39.02724075116427,0.2580101296325649,0
161,2118.0626905613676,79.62679981226816,44.3248610503362,0.27444473938356073,0
162,2173.7893368511104,89.54021608697867,46.1325232892781,0.11823998862299487,0
163,1876.8976522472435,90.0801264114758,44.59177443748461,0.4046049285808954,0
164,2144.5064193866483,93.97300191472605,35.09283173249165,0.32752784664131157,0
165,2061.917139040475,94.86811124713924,47.00436003723509,0.26163262570309176,0
166,2123.3090239991734,87.48215190546141,51.077345404362575,0.2437672155833503,0
167,2284.518947398092,89.24692992685033,45.466647004678016,0.27521756235603295,0
168,1963.1917825995695,86.16939584694664,40.87557578682295,0.33584397674097255,0
169,1886.9395753463766,84.35968722596154,42.94749101454287,0.2053957537207537,0
170,1866.5728355561714,91.54947389690317,52.079652270622375,0.2929207790352831,0
171,1877.6284572551842,83.632072257017,48.63985016344223,0.3885320936231337,0
172,1988.4347435878844,87.92686549714068,47.56010647353732,0.24330268320160978,0
173,2051.172796222497,85.02413020050382,46.4256503341375,0.30401925193818274,0
174,2041.5036198995028,92.7484159314513,42.35545155123611,0.4101654907628879,0
175,2124.0774873554037,99.00715049633244,44.19771527737693,0.3316075814845386,0
176,2001.950283781686,83.49206008598334,44.688309057285935,0.30629619102427275,0
177,2218.0301115735974,80.73490758551216,47.198297264257775,0.32533182274545014,0
178,1960.3014750143066,89.37556557324966,51.035675577067614,0.27995673324951487,0
179,2408.0253749884428,90.07848897978879,49.47335254717251,0.364981564265172,0
180,2093.8501021647508,91.09329653378649,39.32246257681584,0.2800334988549894,0
181,1871.4263665375577,87.76839742382828,45.8959798756042,0.20204091956320114,0
182,1839.3661252908332,88.99680350587285,47.94705338067159,0.280434844802977,0
183,2072.370862286478,91.83755205270302,47.47544132057854,0.2516632735061648,0
184,1966.4805822011224,95.20215446322419,42.48306494645032,0.28594029939012855,0
185,2107.1000741138137,80.22475614840859,56.656436863073445,0.28704579704596844,0
186,2070.985643686032,88.15530280484269,39.891661750675524,0.3598711599902454,0
187,1989.075663101469,91.06904396970532,40.6672462133358,0.3347646363332193,0
188,1872.9809422897392,85.41011947694632,45.934380325046305,0.31316327437876984,0
189,1772.7729162971202,98.6558481588365,53.46721221985541,0.2998527294333702,0
190,1933.0227571899468,86.82295059885631,41.655220597183316,0.24705709955710026,0
191,3143.5080805407842,107.62527048588245,30.550601411043218,0.9928816019542452,1
192,2032.1140616195305,92.78011048421145,49.30917469206277,0.30565800056963915,0
193,1813.139183193202,87.04357605599053,44.928551380449065,0.33973206017868296,0
194,2025.9771388776774,80.76713476097791,43.66158458187882,0.29458330583777054,0
195,2057.7976069593255,87.85672736541733,47.26253160754688,0.27325728386066495,0
196,1867.42138456983,95.14720277963521,46.09007196091837,0.3232251082607106,0
197,2023.0587658918291,88.31552436607431,49.121755142547165,0.2958333899687826,0
198,2008.7313077669,85.7678284927051,50.165875556261454,0.38428720959869805,0
199,1828.5544553254065,94.62836104751361,46.22801224002145,0.3616364171034142,0
200,2053.6681040522426,88.34612551988474,46.16693090151323,0.34797540285116646,0
201,2084.117678955235,87.44919593174892,45.85644392914453,0.33788670571049517,0
202,2162.4576864762917,90.74728044831654,46.95652222659715,0.23549162927742712,0
203,3289.078752098982,130.29580263467327,31.871184465485253,1.1045096222009259,1
204,1793.3495948064362,101.90856765866273,44.99756607071084,0.31881629788232874,0
205,1859.3262440127316,94.13618053828712,49.78650848330897,0.33032123641955813,0
206,2077.255290081299,95.79919983194172,51.06446472142017,0.3246304743406526,0
207,2077.0678926368314,87.47016900506073,38.96978822146632,0.3226381293924033,0
208,2077.2571529459074,84.87065947015262,45.040084606962274,0.43504332347747976,0
209,2577.909723598208,90.31165674809561,42.24522226621906,0.29619071650240403,0
210,2085.633576603975,90.53584957629798,43.75611413405571,0.3468168690414665,0
211,2170.33484602709,84.60743629317702,46.610064838941284,0.27645050948679983,0
212,2143.1002645239805,89.12352735047993,47.67775348616988,0.3395320791943836,0
213,2097.7086876958697,91.99658800859565,44.55149422555462,0.34696599451162274,0
214,1952.7096133039481,91.8019669750904,37.34663866110879,0.3182213038567674,0
215,2113.84538307399,92.52143926692136,41.139817677695284,0.383462347118825,0
216,1884.0762178193643,91.45482365068722,48.585998680800664,0.2557861981819791,0
217,1964.4772089889987,87.46495670364972,34.03829431186028,0.2756389529165889,0
218,1927.1954678256345,87.43049686675579,49.749708606728,0.31061900430117445,0
219,2012.2811209079484,84.00524301003063,47.08491996257816,0.3440403426742111,0
220,2347.1987850010264,98.92387519592548,50.26470432612009,0.3089714760647467,0
221,1719.9102211112377,90.06725182309647,44.20572325247616,0.3642879518255283,0
222,2102.939028556177,88.87573472102574,36.75437830390838,0.26691550645168405,0
223,1758.0926193215523,85.3560395927377,46.72145056602599,0.24297107552557226,0
224,1929.210220131585,104.6782895116389,50.098612496153365,0.31540641682682524,0
225,2163.342589545105,84.63335983888553,48.698887222053685,0.29614098619431517,0
226,2009.6420028643195,87.85576037196964,42.349234066047856,0.327143186017911,0
227,1838.338283310604,92.0791841814303,45.34704430185059,0.2986298854566748,0
228,2622.17334623819,107.63593852113549,22.539339593281518,0.6980167284522587,1
229,2101.9396623402013,94.78966027607842,41.72293414324251,0.2962531214138138,0
230,1890.4450052424295,99.03804253884631,48.821554284719404,0.30144244473965925,0
231,2032.4687884372963,92.53078827730356,40.20987075493935,0.28475093500758347,0
232,2006.8357759855721,84.71984600016665,41.42473427767355,0.2898433976838286,0
233,1902.2599478591274,88.71527437439109,40.58389746611046,0.27982033315065447,0
234,2321.591613398799,91.53916186256943,39.03900990680381,0.3428332559934703,0
235,2095.0878533477016,100.34113020752912,45.585657167370414,0.30970105022528993,0
236,1696.228612001359,83.01097260787851,49.6460121939279,0.41283762360843834,0
237,2027.968147215414,96.01288252612613,44.260492975018934,0.3080352275639231,0
238,1900.7320302847418,90.89957184773209,38.97700879774334,0.2724571264835669,0
239,2127.8650002194336,94.1891526761474,48.35977815896811,0.4335337687431532,0
240,1881.1218892350948,89.49002641682034,51.742807016139885,0.32068131888571677,0
241,1982.789533779965,85.78783684936838,42.41503070341362,0.3495062393446408,0
242,2075.7480918470687,93.75436389700666,43.085782933129124,0.32960514916012457,0
243,2129.863279125518,93.27215513552811,47.062642520333576,0.3311505514648874,0
244,1819.9555389416337,94.86028482869861,51.4874949911402,0.3267827025676237,0
245,1949.8248146238577,89.93347682310683,42.92066341709909,0.24489577176119673,0
246,1928.7582033258566,87.00088988340076,39.67020087600718,0.3183764523780706,0
247,1902.0006151139432,82.20606502488079,47.525674425089626,0.23375693480748805,0
248,2264.8181360421645,94.09686634069703,48.1962722925692,0.2912818581793733,0
249,2060.7472566441434,92.11944741221993,45.02452580174091,0.26371912717183565,0
250,1810.8674068497432,85.1710868356802,42.7674669613702,0.3178735092924362,0
251,2137.6792920582166,87.30713163351687,48.97751492396819,0.3167063123669117,0
252,2318.323429551895,87.6662059402428,47.112144018191856,0.3240572945382593,0
253,2154.869789082672,82.5850778400879,41.92625793238603,0.31436482863745435,0
254,1772.094505106898,85.91158801697433,45.19637892522269,0.26965873291068004,0
255,1927.3648890700622,84.33084821596823,39.59316987190142,0.286949825532416,0
256,2190.0366723779935,87.93760494056032,47.743561825751684,0.34601980806272425,0
257,1893.8495801571828,86.30651250835218,43.95106572246858,0.35339283386472,0
258,2066.5729142219343,81.86497539566625,43.25715667046105,0.24266084506867253,0
259,2116.1951080144004,100.1129511528474,44.868502059390266,0.22345361837436767,0
260,1860.9604292632876,96.26270365514615,45.16123079732099,0.2636555308397644,0
261,1991.07119659073,86.10490289240008,48.57972024626224,0.3522603791016125,0
262,1513.8098989896391,91.36210698326805,47.364362125300886,0.3607442015091517,0
263,1846.3418537998566,92.08732544910647,44.37436288482879,0.25376440597994143,0
264,1962.114777291026,95.95542927386738,48.05467259887598,0.3153654676868169,0
265,1812.8325227052726,85.90697486669961,46.60294901476645,0.39172156665700436,0
266,2244.861695589745,95.46053391991214,43.29360145485585,0.32076557386201665,0
267,1785.4787933059051,87.26047347896532,44.50112736705405,0.37107516426165466,0
268,1933.9933269954524,83.32068797915693,44.40710844462752,0.3499363285041549,0
269,2019.6110865929138,93.62068279657248,47.021045372696804,0.25449006468860447,0
270,2216.1909933599172,96.45379212061214,43.531909541113436,0.2905009288251461,0
271,1784.620677323084,102.93954486765342,43.438363254313465,0.30173772391459236,0
272,2174.474562823244,84.00137367454893,52.87502923773584,0.305206669401067,0
273,2001.534959152938,93.49459842540395,48.75894192698841,0.34581644767192854,0
274,1852.7737023428074,87.95099378103234,41.957597342299444,0.3204342381137704,0
275,2069.3155211394906,93.91679355262016,47.28376397576879,0.15318995281109424,0
276,2029.8589543360206,82.64755224384375,45.47340026262071,0.2343579863453637,0
277,1909.9674684261809,83.68615112150718,46.56620470104038,0.19063095425119783,0
278,2010.470312748503,86.12062588416758,45.54936529826042,0.3087682620327667,0
279,1942.202960470736,90.39482022834042,49.758570581940944,0.31202438247338804,0
280,2017.0276017876872,86.79459366730822,46.38248137860578,0.3141612479305359,0
281,2099.319601178157,93.2952717195671,44.75164520714285,0.2520535866142692,0
282,2237.902522421803,95.13447309128958,49.16876230793207,0.3337072002559994,0
283,1814.3276751759727,92.99788770622678,45.933140164351485,0.33581312482342646,0
284,2319.95500619844,98.09393819830434,45.48591431731623,0.2372425466397421,0
285,1707.1868300716246,92.07913314727672,46.256090409944456,0.22669808992755636,0
286,1977.2322357446626,83.91551644829916,44.62556390653453,0.2999934156886531,0
287,2088.2475809726866,96.81688256769169,45.036907971981876,0.38958911368066795,0
288,2042.148780160255,86.97421882197001,42.65322164495251,0.3849871371099321,0
289,1906.5950720269109,94.55209249842785,41.995331121504485,0.3281702180224026,0
290,1968.7816624464087,97.86867108277553,41.00571845407024,0.26350016642099616,0
291,1926.049859801175,92.283440053652,39.432066852811694,0.3443421329744292,0
292,1911.5952864583683,82.51920593417675,41.48113055446177,0.2773787867595479,0
293,2127.4403145531537,85.40893916745104,44.3029318621323,0.2616246481663095,0
294,2053.5523228947573,96.61372233442567,45.41247032978255,0.1928016584189003,0
295,1896.0635607109018,89.15438657178592,43.91481374740944,0.3051191099173826,0
296,2134.9399813149876,90.39786767471082,35.57718603949057,0.26850663254313123,0
297,2046.0949281314913,93.79412208081804,51.29834543104937,0.30482151897642523,0
298,2121.929317825844,93.48161431040161,49.34592049156153,0.1850321151881469,0
299,2094.444326288542,91.3939990619273,46.78303940486852,0.30849133362918435,0
300,1875.6507483616892,88.95665814389767,52.62996269021307,0.1784439418014186,0
301,1915.9728439704545,88.43665777133822,41.090543530065155,0.3543970126634276,0
302,2112.0940407684893,94.28949412645672,52.55050048250402,0.3260945617067542,0
303,2091.5555398150195,92.76784765533897,41.139143692997806,0.2860667614287706,0
304,1996.8647609053778,88.71349999691105,45.95495170116543,0.32813599300410395,0
305,2017.5991074963174,95.4105615649657,39.90465069946318,0.2510962868668224,0
306,2191.6497343682636,89.35482942435108,45.05877638217747,0.3036187757807446,0
307,1911.2642916746256,85.74168912832803,46.544665991993554,0.3397387019230168,0
308,2082.064607175506,86.20514650548327,44.38123867546178,0.1452855375454305,0
309,1969.6711021349158,85.10629581845117,47.85550977636055,0.2776387820161238,0
310,1967.3478195159169,88.63794991698157,45.39605779794903,0.29886779349318127,0
311,2164.8165277980784,96.16862139168097,42.910341086489964,0.29018531911271167,0
312,2123.8124523482043,85.97452409484745,42.732746728790644,0.37285509131137023,0
313,2122.026445400096,90.94237880509051,48.24365509046279,0.24380494375385575,0
314,2195.8218210731493,86.71655327186294,42.38503188077213,0.2689420378277385,0
315,2003.150576244914,88.69845479364281,48.66161188193975,0.20420654868457755,0
316,2102.2929456942447,82.44979394007373,49.89084717132772,0.3755143325636573,0
317,1953.4599865109817,88.89730885421731,38.32514455061548,0.28768549286955997,0
318,2048.6249528732665,89.03147310097519,49.53170554920414,0.27807955559816466,0
319,1980.4785418448473,92.70143972017847,53.241690793778794,0.2973758658844643,0
320,2014.5493947489076,91.11640456627686,46.00801504480771,0.3318117914215162,0
321,2089.273553815537,84.00803937523978,47.39633674117929,0.3173681701758062,0
322,1877.266897514979,95.42099122021772,49.14802129747663,0.43239421067785433,0
323,2313.858091352819,91.05151520110998,43.89807073928391,0.3226967944201887,0
324,1849.0973927750447,90.99196758588744,45.72912089415148,0.27673772854154594,0
325,1817.87170808184,89.9540882330743,39.74320188150756,0.27193216312380264,0
326,2173.71663102501,87.4112127638889,45.55454011412181,0.2803620523791595,0
327,2118.7494040944403,91.08901169874363,46.99244798257816,0.2249081537685081,0
328,2093.617972557823,92.37794217964291,47.06465209170588,0.30199321037457927,0
329,2094.251826389642,81.26552154327223,49.26169889439032,0.3391734053104458,0
330,1998.162984072963,87.30619581326953,41.900791287457885,0.2693318199688382,0
331,1865.4118442771253,88.72526514798206,42.86957297330601,0.2596309971857944,0
332,2011.370683729059,91.28085302847138,52.58202938396542,0.3757972573147117,0
333,2864.556881532265,131.31481616819417,22.572234867650632,0.8126507667272953,1
334,2146.2679600126626,86.14129592701609,45.800135149249314,0.1966090811761349,0
335,1977.9413927746791,87.51019076591079,44.73195983309912,0.24235490281763086,0
336,1876.1754204811232,87.43732944676725,41.71327669477991,0.22297836414378516,0
337,1951.7921237520509,85.9923620494773,51.49411684356723,0.3193113032052291,0
338,2061.9397181413437,88.26406752443869,42.889194352317574,0.2819647749775213,0
339,1915.4413170794037,93.85401109993985,40.49085790517228,0.289015647748808,0
340,1876.6669406650353,84.73082252317828,43.197038890788996,0.35764670884873867,0
341,2036.5530817237868,92.13907197576452,36.993175993097864,0.26543325694186115,0
342,2036.7449856663084,81.49048884990832,42.39485014006727,0.33875447058728203,0
343,1923.9585236943306,87.19331001778897,41.127485608590696,0.37556613996016014,0
344,1929.3442541572515,88.35255349891007,47.4697145237093,0.277216875099317,0
345,2034.8074906036454,98.37429836457032,42.30634304176051,0.3368511427778157,0
346,1782.7873487754014,88.62598847623656,48.55121574231539,0.287909104373551,0
347,1788.8804338435168,78.99378263274541,50.593935972277286,0.34620490644203944,0
348,1892.2333668121346,80.00555546569375,48.1247013451504,0.22142554062118633,0
349,1967.982927243223,90.17014793173341,44.138446844559695,0.21772438774373265,0
350,2046.6361348397006,93.06885427894954,45.56445798682237,0.28043661425462296,0
351,2221.303432542433,91.87727928813626,38.90006023942376,0.2555537595470114,0
352,2128.648943480303,90.83785052900495,44.46488250991504,0.2741645445285057,0
353,1976.009220505486,95.81129798752833,41.558246127732666,0.289023670877643,0
354,1997.1475688145968,87.30204389631434,47.777305524597196,0.3360006765918126,0
355,1849.6205953043286,94.47455278013413,55.2910095569779,0.27961697107170325,0
356,1997.2230296011414,81.83992557486792,46.99928654389524,0.2588069344688457,0
357,1956.7012041619791,85.47526083530967,37.03543940418133,0.28242433116205506,0
358,2048.4077840507134,80.96479302534092,43.55507922834251,0.2615427360096691,0
359,2718.7221260293577,106.7789645715245,26.517110348963847,0.4136844953129513,1
360,2077.901977136176,89.76869391366829,45.34942970104105,0.2193491593211515,0
361,2229.9108369503865,90.57050746113259,42.07674749756499,0.30347390581105393,0
362,1983.6859777314714,90.30941676443568,45.98116697054774,0.2715647146701473,0
363,2060.256758314841,85.36223334594136,40.02999665232245,0.3483139369617336,0
364,2103.5215987566667,89.04879577793392,41.22036510925973,0.22763019539705295,0
365,1939.8169292171247,82.51276665697125,47.58319056641484,0.27289582224760606,0
366,2033.6138722715625,96.81614487566125,40.9373470764807,0.39064536103293745,0
367,2001.8888601172691,88.48186963551,47.15284642196903,0.25301952414510753,0
368,2014.6514147823248,87.55556940478155,39.52214490137577,0.2881733373951938,0
369,1884.04853242168,97.94470164222041,52.05930353516695,0.23920780085873156,0
